u,v,u_x,u_y,v_x,v_y,duration
3807475025,3807475048,126.9641252,37.548552,126.9645056,37.5487325,61
3807475069,3807475048,126.9644384,37.5488354,126.9645056,37.5487325,4
3807475059,3807475049,126.9620894,37.5488195,126.9616831,37.5487563,10
3807475029,3807475049,126.9614098,37.5486033,126.9616831,37.5487563,11
4595156252,3807475052,126.9585708,37.5491055,126.9595847,37.5487841,191
3807475082,3807475049,126.9615074,37.5489186,126.9616831,37.5487563,60
3807475044,3807475054,126.9606978,37.5486902,126.9607285,37.5488115,4
3807475047,3807475054,126.9609972,37.5487306,126.9607285,37.5488115,8
3807475102,3807475054,126.9607835,37.5490337,126.9607285,37.5488115,39
3807475114,3807475059,126.9620413,37.5492052,126.9620894,37.5488195,33
3807475065,3807475059,126.96251,37.5488324,126.9620894,37.5488195,10
3807475147,3807475063,126.9635503,37.5495561,126.9634718,37.5488305,34
3807475049,3807475059,126.9616831,37.5487563,126.9620894,37.5488195,10
3807475067,3807475063,126.9631446,37.5488343,126.9634718,37.5488305,47
4595156262,3807475063,126.9634445,37.5484205,126.9634718,37.5488305,153
3807475107,3807475065,126.9624854,37.5490918,126.96251,37.5488324,8
3807475059,3807475065,126.9620894,37.5488195,126.96251,37.5488324,10
3807475067,3807475065,126.9631446,37.5488343,126.96251,37.5488324,15
4595276538,3807475067,126.9630984,37.5490084,126.9631446,37.5488343,36
3807475063,3807475067,126.9634718,37.5488305,126.9631446,37.5488343,10
3807475065,3807475067,126.96251,37.5488324,126.9631446,37.5488343,72
3807475096,3807475069,126.9647237,37.5490478,126.9644384,37.5488354,30
3807475048,3807475069,126.9645056,37.5487325,126.9644384,37.5488354,31
3807475088,3807475072,126.9611414,37.5489588,126.9611792,37.5488436,57
3807475101,3807475069,126.9641896,37.5490929,126.9644384,37.5488354,53
3807475047,3807475072,126.9609972,37.5487306,126.9611792,37.5488436,29
3807475043,3807475081,126.9605134,37.5487071,126.9599378,37.5488656,13
3807475029,3807475072,126.9614098,37.5486033,126.9611792,37.5488436,77
3807475099,3807475081,126.9598246,37.5489284,126.9599378,37.5488656,360
3807475094,3807475081,126.9602102,37.549001,126.9599378,37.5488656,310
3807475118,3807475082,126.961666,37.5492516,126.9615074,37.5489186,11
3807475049,3807475082,126.9616831,37.5487563,126.9615074,37.5489186,5
3807475088,3807475082,126.9611414,37.5489588,126.9615074,37.5489186,44
3807475125,3807475088,126.9612978,37.5492591,126.9611414,37.5489588,24
3807475072,3807475088,126.9611792,37.5488436,126.9611414,37.5489588,57
3807475082,3807475088,126.9615074,37.5489186,126.9611414,37.5489588,10
3807475105,3807475094,126.9602092,37.549053,126.9602102,37.549001,86
3807475102,3807475088,126.9607835,37.5490337,126.9611414,37.5489588,57
3807475043,3807475094,126.9605134,37.5487071,126.9602102,37.549001,106
3807475081,3807475094,126.9599378,37.5488656,126.9602102,37.549001,98
3807475069,3807475096,126.9644384,37.5488354,126.9647237,37.5490478,31
3390557993,3807475096,126.9645332,37.5492276,126.9647237,37.5490478,7
3807475134,3807475101,126.9643217,37.5493922,126.9641896,37.5490929,9
3807475081,3807475099,126.9599378,37.5488656,126.9598246,37.5489284,9
3807475119,3807475101,126.9637253,37.5492547,126.9641896,37.5490929,41
3807475069,3807475101,126.9644384,37.5488354,126.9641896,37.5490929,11
3807475088,3807475102,126.9611414,37.5489588,126.9607835,37.5490337,15
3807475128,3807475102,126.9610008,37.5492818,126.9607835,37.5490337,15
3807475105,3807475102,126.9602092,37.549053,126.9607835,37.5490337,76
3807475054,3807475102,126.9607285,37.5488115,126.9607835,37.5490337,26
3807475094,3807475105,126.9602102,37.549001,126.9602092,37.549053,86
3807475127,3807475105,126.9601338,37.549254,126.9602092,37.549053,86
3807475102,3807475105,126.9607835,37.5490337,126.9602092,37.549053,12
3807475129,3807475107,126.9625167,37.5493065,126.9624854,37.5490918,47
3807475065,3807475107,126.96251,37.5488324,126.9624854,37.5490918,55
4595276538,3807475107,126.9630984,37.5490084,126.9624854,37.5490918,18
3807475059,3807475114,126.9620894,37.5488195,126.9620413,37.5492052,32
3807475118,3807475114,126.961666,37.5492516,126.9620413,37.5492052,9
3807475114,3807475107,126.9620413,37.5492052,126.9624854,37.5490918,37
3807475107,3807475114,126.9624854,37.5490918,126.9620413,37.5492052,10
3807475114,3807475118,126.9620413,37.5492052,126.961666,37.5492516,7
3807475125,3807475118,126.9612978,37.5492591,126.961666,37.5492516,34
3807475082,3807475118,126.9615074,37.5489186,126.961666,37.5492516,46
3807475144,3807475118,126.9618001,37.5494811,126.961666,37.5492516,8
3807475163,3807475119,126.9638306,37.5496451,126.9637253,37.5492547,82
3807475101,3807475119,126.9641896,37.5490929,126.9637253,37.5492547,11
4595276538,3807475121,126.9630984,37.5490084,126.963062,37.5492364,36
4595235676,3807475119,126.9637832,37.548854,126.9637253,37.5492547,65
3807475136,3807475121,126.963118,37.549362,126.963062,37.5492364,35
3807475129,3807475121,126.9625167,37.5493065,126.963062,37.5492364,63
3807475088,3807475125,126.9611414,37.5489588,126.9612978,37.5492591,25
3807475118,3807475125,126.961666,37.5492516,126.9612978,37.5492591,8
3807475128,3807475125,126.9610008,37.5492818,126.9612978,37.5492591,4
3807475105,3807475127,126.9602092,37.549053,126.9601338,37.549254,2
3807475164,3807475125,126.9613986,37.5496025,126.9612978,37.5492591,21
3807475155,3807475127,126.9610262,37.5495721,126.9601338,37.549254,29
3807475125,3807475128,126.9612978,37.5492591,126.9610008,37.5492818,8
4595156261,3807475128,126.9610908,37.549584,126.9610008,37.5492818,90
3807475102,3807475128,126.9607835,37.5490337,126.9610008,37.5492818,54
3807475157,3807475129,126.9625981,37.549571,126.9625167,37.5493065,74
3807475107,3807475129,126.9624854,37.5490918,126.9625167,37.5493065,5
3807475121,3807475129,126.963062,37.5492364,126.9625167,37.5493065,13
3807475144,3807475129,126.9618001,37.5494811,126.9625167,37.5493065,34
2930467422,3807475134,126.9641876,37.5495039,126.9643217,37.5493922,37
3807475101,3807475134,126.9641896,37.5490929,126.9643217,37.5493922,34
3390557993,3807475134,126.9645332,37.5492276,126.9643217,37.5493922,6
3807475121,3807475136,126.963062,37.5492364,126.963118,37.549362,33
3807475157,3807475136,126.9625981,37.549571,126.963118,37.549362,80
3807475140,3807475136,126.9633199,37.5494983,126.963118,37.549362,7
3807475147,3807475140,126.9635503,37.5495561,126.9633199,37.5494983,5
3807475136,3807475140,126.963118,37.549362,126.9633199,37.5494983,35
3807475177,3807475140,126.9626933,37.5497818,126.9633199,37.5494983,85
3807475118,3807475144,126.961666,37.5492516,126.9618001,37.5494811,7
3807475129,3807475144,126.9625167,37.5493065,126.9618001,37.5494811,18
3807475164,3807475144,126.9613986,37.5496025,126.9618001,37.5494811,36
2930467420,3807475147,126.963557,37.5496753,126.9635503,37.5495561,5
3807475140,3807475147,126.9633199,37.5494983,126.9635503,37.5495561,6
3807475063,3807475147,126.9634718,37.5488305,126.9635503,37.5495561,38
4595156261,3807475155,126.9610908,37.549584,126.9610262,37.5495721,2
3807475127,3807475155,126.9601338,37.549254,126.9610262,37.5495721,56
3807475200,3807475155,126.9607456,37.5500648,126.9610262,37.5495721,197
3807475129,3807475157,126.9625167,37.5493065,126.9625981,37.549571,57
3807475177,3807475157,126.9626933,37.5497818,126.9625981,37.549571,68
3807475136,3807475157,126.963118,37.549362,126.9625981,37.549571,17
3807475166,3807475157,126.9619891,37.5496372,126.9625981,37.549571,53
2930467420,3807475163,126.963557,37.5496753,126.9638306,37.5496451,9
3807475119,3807475163,126.9637253,37.5492547,126.9638306,37.5496451,18
2930467422,3807475163,126.9641876,37.5495039,126.9638306,37.5496451,9
3807475125,3807475164,126.9612978,37.5492591,126.9613986,37.5496025,19
3807475144,3807475164,126.9618001,37.5494811,126.9613986,37.5496025,12
4595156261,3807475164,126.9610908,37.549584,126.9613986,37.5496025,84
3807475190,3807475166,126.9624018,37.5499606,126.9619891,37.5496372,11
3807475157,3807475166,126.9625981,37.549571,126.9619891,37.5496372,15
3807475201,3807475166,126.9614903,37.5500703,126.9619891,37.5496372,20
3807475199,3807475177,126.9628305,37.550089,126.9626933,37.5497818,9
3807475157,3807475177,126.9625981,37.549571,126.9626933,37.5497818,62
3807475140,3807475177,126.9633199,37.5494983,126.9626933,37.5497818,25
3807475195,3807475178,126.9635781,37.5500555,126.9635642,37.5498048,44
2930467420,3807475178,126.963557,37.5496753,126.9635642,37.5498048,3
3807475199,3807475178,126.9628305,37.550089,126.9635642,37.5498048,30
3807475198,3807475183,126.9609132,37.5501609,126.9609817,37.5499184,71
4595156261,3807475183,126.9610908,37.549584,126.9609817,37.5499184,61
3807475201,3807475183,126.9614903,37.5500703,126.9609817,37.5499184,58
3807475219,3807475190,126.962032,37.5502681,126.9624018,37.5499606,41
3807475166,3807475190,126.9619891,37.5496372,126.9624018,37.5499606,12
3807475215,3807475190,126.9626574,37.5502798,126.9624018,37.5499606,10
3807475214,3807475195,126.9630328,37.5502606,126.9635781,37.5500555,38
3807475178,3807475195,126.9635642,37.5498048,126.9635781,37.5500555,38
3807475261,3807475195,126.9637347,37.5507881,126.9635781,37.5500555,22
3807475212,3807475199,126.9628402,37.5502417,126.9628305,37.550089,60
3807475213,3807475198,126.960861,37.550196,126.9609132,37.5501609,55
3807475183,3807475198,126.9609817,37.5499184,126.9609132,37.5501609,50
3807475177,3807475199,126.9626933,37.5497818,126.9628305,37.550089,55
3807475178,3807475199,126.9635642,37.5498048,126.9628305,37.550089,17
3807475155,3807475200,126.9610262,37.5495721,126.9607456,37.5500648,43
3807475252,3807475201,126.9612919,37.5504497,126.9614903,37.5500703,71
3807475219,3807475201,126.962032,37.5502681,126.9614903,37.5500703,12
3807475166,3807475201,126.9619891,37.5496372,126.9614903,37.5500703,16
3807475215,3807475212,126.9626574,37.5502798,126.9628402,37.5502417,4
3807475183,3807475201,126.9609817,37.5499184,126.9614903,37.5500703,84
3807475199,3807475212,126.9628305,37.550089,126.9628402,37.5502417,8
3807475214,3807475212,126.9630328,37.5502606,126.9628402,37.5502417,6
3807475198,3807475213,126.9609132,37.5501609,126.960861,37.550196,2
3807475228,3807475214,126.9631621,37.5504407,126.9630328,37.5502606,1
3807475195,3807475214,126.9635781,37.5500555,126.9630328,37.5502606,14
3807475212,3807475214,126.9628402,37.5502417,126.9630328,37.5502606,71
3807475190,3807475215,126.9624018,37.5499606,126.9626574,37.5502798,41
3807475212,3807475215,126.9628402,37.5502417,126.9626574,37.5502798,5
3807475190,3807475219,126.9624018,37.5499606,126.962032,37.5502681,31
3807475242,3807475215,126.9622182,37.5505913,126.9626574,37.5502798,132
3807475201,3807475219,126.9614903,37.5500703,126.962032,37.5502681,39
3807475242,3807475219,126.9622182,37.5505913,126.962032,37.5502681,151
3807475214,3807475228,126.9630328,37.5502606,126.9631621,37.5504407,60
3807475272,3807475228,126.9628686,37.550969,126.9631621,37.5504407,16
3807475258,3807475228,126.9623092,37.5507683,126.9631621,37.5504407,122
3807475246,3807475234,126.9646265,37.5505983,126.9650887,37.5504993,86
3807475219,3807475242,126.962032,37.5502681,126.9622182,37.5505913,59
3807475270,3807475242,126.9617385,37.5509142,126.9622182,37.5505913,14
3807475215,3807475242,126.9626574,37.5502798,126.9622182,37.5505913,14
3807475277,3807475246,126.9646918,37.5510255,126.9646265,37.5505983,61
3807475259,3807475246,126.9641287,37.5507809,126.9646265,37.5505983,130
3807475234,3807475246,126.9650887,37.5504993,126.9646265,37.5505983,10
3807475201,3807475252,126.9614903,37.5500703,126.9612919,37.5504497,22
3807475282,3807475258,126.9627418,37.5510714,126.9623092,37.5507683,89
3807475228,3807475258,126.9631621,37.5504407,126.9623092,37.5507683,60
3807475276,3807475258,126.9620631,37.5511524,126.9623092,37.5507683,277
3807475261,3807475259,126.9637347,37.5507881,126.9641287,37.5507809,14
3807475306,3807475259,126.9641691,37.5514563,126.9641287,37.5507809,23
3807475246,3807475259,126.9646265,37.5505983,126.9641287,37.5507809,13
3807475279,3807475261,126.9635531,37.5510402,126.9637347,37.5507881,0
3807475195,3807475261,126.9635781,37.5500555,126.9637347,37.5507881,72
3807475259,3807475261,126.9641287,37.5507809,126.9637347,37.5507881,11
3807475242,3807475270,126.9622182,37.5505913,126.9617385,37.5509142,14
3807475282,3807475272,126.9627418,37.5510714,126.9628686,37.550969,3
3807475279,3807475272,126.9635531,37.5510402,126.9628686,37.550969,76
3807475228,3807475272,126.9631621,37.5504407,126.9628686,37.550969,92
3807475258,3807475276,126.9623092,37.5507683,126.9620631,37.5511524,11
3807475246,3807475277,126.9646265,37.5505983,126.9646918,37.5510255,14
3807475306,3807475277,126.9641691,37.5514563,126.9646918,37.5510255,48
3807475261,3807475279,126.9637347,37.5507881,126.9635531,37.5510402,9
10185058895,3807475279,126.9630083,37.5518778,126.9635531,37.5510402,229
3807475272,3807475279,126.9628686,37.550969,126.9635531,37.5510402,80
3807475258,3807475282,126.9623092,37.5507683,126.9627418,37.5510714,161
3807475272,3807475282,126.9628686,37.550969,126.9627418,37.5510714,7
3807475300,3807475282,126.9625585,37.5512164,126.9627418,37.5510714,347
3807475282,3807475300,126.9627418,37.5510714,126.9625585,37.5512164,3
4595156225,3807475306,126.9642944,37.5518288,126.9641691,37.5514563,272
3807475277,3807475306,126.9646918,37.5510255,126.9641691,37.5514563,27
4595156225,3807475573,126.9642944,37.5518288,126.9646169,37.5522113,31
3807475259,3807475306,126.9641287,37.5507809,126.9641691,37.5514563,142
3807475575,3807475573,126.9639298,37.552263,126.9646169,37.5522113,284
10185125521,3807475575,126.9636704,37.5524232,126.9639298,37.552263,6
3807475612,3807475575,126.9640736,37.5525987,126.9639298,37.552263,39
4595156225,3807475575,126.9642944,37.5518288,126.9639298,37.552263,17
3807475573,3807475575,126.9646169,37.5522113,126.9639298,37.552263,15
8382915963,3807475592,126.963198,37.5531523,126.9635609,37.5524357,135
10185125524,3807476943,126.9645835,37.553232,126.9648355,37.5530375,9
10977420639,3825307748,126.9325214,37.5601952,126.9323345,37.5602796,2
2317896077,3825307750,126.9333324,37.5605118,126.9331851,37.5603975,0
3743712537,3825309058,126.930961,37.560568,126.9311759,37.5607351,5
3743712533,3825309058,126.9311445,37.5609198,126.9311759,37.5607351,267
3825309062,3825309058,126.9317813,37.5611539,126.9311759,37.5607351,14
3807475575,3807475612,126.9639298,37.552263,126.9640736,37.5525987,85
3864845890,3825309058,126.9312995,37.5605165,126.9311759,37.5607351,131
7773276140,3825309062,126.9328953,37.5610781,126.9317813,37.5611539,32
3825309066,3825309062,126.9313266,37.5615304,126.9317813,37.5611539,135
3825309058,3825309062,126.9311759,37.5607351,126.9317813,37.5611539,157
3825309062,3825309066,126.9317813,37.5611539,126.9313266,37.5615304,197
3825309083,3825309066,126.930911,37.5621733,126.9313266,37.5615304,28
3825309074,3825309066,126.930536,37.5618829,126.9313266,37.5615304,59
3825309083,3825309074,126.930911,37.5621733,126.930536,37.5618829,18
3825309066,3825309074,126.9313266,37.5615304,126.930536,37.5618829,60
3825309076,3825309074,126.9303944,37.5618805,126.930536,37.5618829,3
3825309094,3825309079,126.927562,37.5623848,126.928182,37.5620984,14
3825309074,3825309076,126.930536,37.5618829,126.9303944,37.5618805,3
3825309107,3825309080,126.9294755,37.5626159,126.92996,37.5621504,16
436855674,3825309083,126.9314189,37.5624454,126.930911,37.5621733,17
3785057868,3825309082,126.9310905,37.5627641,126.9302501,37.5621791,292
3825309074,3825309083,126.930536,37.5618829,126.930911,37.5621733,25
3825309066,3825309083,126.9313266,37.5615304,126.930911,37.5621733,44
3825309103,3825309094,126.9276865,37.5625528,126.927562,37.5623848,386
2329649078,3825309094,126.9273422,37.5620972,126.927562,37.5623848,133
3825309106,3825309102,126.9299663,37.5625934,126.9298537,37.5625469,25
3825309079,3825309094,126.928182,37.5620984,126.927562,37.5623848,403
3825309125,3825309103,126.9279145,37.5628712,126.9276865,37.5625528,372
3825309094,3825309103,126.927562,37.5623848,126.9276865,37.5625528,380
3825309105,3825309103,126.9288366,37.5625598,126.9276865,37.5625528,410
3825309115,3825309105,126.9285627,37.5627437,126.9288366,37.5625598,43
3825309103,3825309105,126.9276865,37.5625528,126.9288366,37.5625598,36
3825309102,3825309106,126.9298537,37.5625469,126.9299663,37.5625934,3
2473245566,3825309105,126.9292532,37.5623204,126.9288366,37.5625598,100
3825309114,3825309106,126.9298755,37.5627596,126.9299663,37.5625934,1
3825309119,3825309106,126.9300896,37.5628229,126.9299663,37.5625934,8
3825309122,3825309106,126.9303397,37.5628832,126.9299663,37.5625934,15
3825309114,3825309107,126.9298755,37.5627596,126.9294755,37.5626159,17
3825309080,3825309107,126.92996,37.5621504,126.9294755,37.5626159,471
3825309116,3825309107,126.9292544,37.5627951,126.9294755,37.5626159,6
3825309134,3825309112,126.9315959,37.5630354,126.931326,37.5627527,101
3825309107,3825309114,126.9294755,37.5626159,126.9298755,37.5627596,11
3825309118,3825309114,126.9300551,37.5628127,126.9298755,37.5627596,8
3825309106,3825309114,126.9299663,37.5625934,126.9298755,37.5627596,1
3825309125,3825309115,126.9279145,37.5628712,126.9285627,37.5627437,19
3825309105,3825309115,126.9288366,37.5625598,126.9285627,37.5627437,24
4588152155,3825309115,126.928087,37.5631421,126.9285627,37.5627437,434
3825309107,3825309116,126.9294755,37.5626159,126.9292544,37.5627951,9
3825309165,3825309116,126.9283921,37.5635309,126.9292544,37.5627951,267
3825309131,3825309116,126.9299695,37.5630123,126.9292544,37.5627951,164
3825309131,3825309118,126.9299695,37.5630123,126.9300551,37.5628127,131
3825309114,3825309118,126.9298755,37.5627596,126.9300551,37.5628127,149
3825309122,3825309119,126.9303397,37.5628832,126.9300896,37.5628229,7
3825309106,3825309119,126.9299663,37.5625934,126.9300896,37.5628229,147
3825309119,3825309122,126.9300896,37.5628229,126.9303397,37.5628832,5
3825309136,3825309122,126.9307292,37.5631208,126.9303397,37.5628832,12
3825309106,3825309122,126.9299663,37.5625934,126.9303397,37.5628832,140
4588152155,3825309125,126.928087,37.5631421,126.9279145,37.5628712,105
3825309103,3825309125,126.9276865,37.5625528,126.9279145,37.5628712,359
3825309115,3825309125,126.9285627,37.5627437,126.9279145,37.5628712,367
3825309118,3825309131,126.9300551,37.5628127,126.9299695,37.5630123,159
3825309149,3825309131,126.9305674,37.5632542,126.9299695,37.5630123,150
3825309116,3825309131,126.9292544,37.5627951,126.9299695,37.5630123,25
3825309144,3825309134,126.9313498,37.5631672,126.9315959,37.5630354,52
4421755459,3825309134,126.9320667,37.5633017,126.9315959,37.5630354,12
3825309112,3825309134,126.931326,37.5627527,126.9315959,37.5630354,457
3825309122,3825309136,126.9303397,37.5628832,126.9307292,37.5631208,143
3825309134,3825309144,126.9315959,37.5630354,126.9313498,37.5631672,9
3825309131,3825309149,126.9299695,37.5630123,126.9305674,37.5632542,107
3825309196,3825309151,126.9295287,37.5638578,126.9305141,37.5633018,239
3825309200,3825309161,126.9319288,37.5639423,126.9323402,37.563501,227
12528809336,3825309161,126.9325287,37.5635788,126.9323402,37.563501,6
4421755459,3825309161,126.9320667,37.5633017,126.9323402,37.563501,101
436862442,3825309165,126.928613,37.5638131,126.9283921,37.5635309,6
4588152155,3825309165,126.928087,37.5631421,126.9283921,37.5635309,91
3825309116,3825309165,126.9292544,37.5627951,126.9283921,37.5635309,336
3825309224,3825309165,126.927644,37.5641316,126.9283921,37.5635309,24
3825309212,3825309174,126.9331282,37.5640541,126.9326801,37.5636491,30
12528809336,3825309174,126.9325287,37.5635788,126.9326801,37.5636491,4
4589953468,3825309174,126.9334519,37.5638719,126.9326801,37.5636491,30
3825309220,3825309192,126.9312473,37.5641235,126.9301263,37.563841,434
3825309151,3825309196,126.9305141,37.5633018,126.9295287,37.5638578,76
3825309227,3825309200,126.9323161,37.5641701,126.9319288,37.5639423,80
3825309288,3825309200,126.9306458,37.5647904,126.9319288,37.5639423,161
3825309161,3825309200,126.9323402,37.563501,126.9319288,37.5639423,24
3825309219,3825309206,126.9327526,37.5641083,126.9325612,37.5640152,8
12528809406,3825309206,126.9325908,37.5639054,126.9325612,37.5640152,0
3825309227,3825309206,126.9323161,37.5641701,126.9325612,37.5640152,8
3825309234,3825309212,126.9329824,37.5642202,126.9331282,37.5640541,44
3825309174,3825309212,126.9326801,37.5636491,126.9331282,37.5640541,16
4589953468,3825309212,126.9334519,37.5638719,126.9331282,37.5640541,14
3825309234,3825309219,126.9329824,37.5642202,126.9327526,37.5641083,9
3825309206,3825309219,126.9325612,37.5640152,126.9327526,37.5641083,7
3825309251,3825309219,126.9323701,37.5644551,126.9327526,37.5641083,109
3825309192,3825309220,126.9301263,37.563841,126.9312473,37.5641235,425
3825309165,3825309224,126.9283921,37.5635309,126.927644,37.5641316,16
3825309277,3825309224,126.9269712,37.5646558,126.927644,37.5641316,175
4589934469,3825309227,126.9322662,37.56439,126.9323161,37.5641701,129
3825309343,3825309224,126.9277621,37.5653159,126.927644,37.5641316,36
3825309206,3825309227,126.9325612,37.5640152,126.9323161,37.5641701,12
3825309200,3825309227,126.9319288,37.5639423,126.9323161,37.5641701,222
3825309219,3825309234,126.9327526,37.5641083,126.9329824,37.5642202,28
3825309212,3825309234,126.9331282,37.5640541,126.9329824,37.5642202,20
3825309273,3825309234,126.9327818,37.5646205,126.9329824,37.5642202,30
4589934469,3825309251,126.9322662,37.56439,126.9323701,37.5644551,130
3825309219,3825309251,126.9327526,37.5641083,126.9323701,37.5644551,21
3825309273,3825309251,126.9327818,37.5646205,126.9323701,37.5644551,59
12528799109,3825309261,126.93209,37.5644522,126.9319832,37.5645526,0
3825309269,3825309261,126.9321901,37.5646103,126.9319832,37.5645526,0
3825309289,3825309261,126.9314709,37.5647511,126.9319832,37.5645526,93
4589953468,3825309266,126.9334519,37.5638719,126.9332154,37.564578,37
3825309261,3825309269,126.9319832,37.5645526,126.9321901,37.5646103,29
12528809232,3825309273,126.9327305,37.5649092,126.9327818,37.5646205,18
3825309234,3825309273,126.9329824,37.5642202,126.9327818,37.5646205,48
3825309251,3825309273,126.9323701,37.5644551,126.9327818,37.5646205,89
4588152156,3825309277,126.9266187,37.564348,126.9269712,37.5646558,111
3825309343,3825309277,126.9277621,37.5653159,126.9269712,37.5646558,21
3825309224,3825309277,126.927644,37.5641316,126.9269712,37.5646558,23
3825309300,3825309277,126.9264603,37.565025,126.9269712,37.5646558,98
3825309290,3825309288,126.9304965,37.564801,126.9306458,37.5647904,79
3825309200,3825309288,126.9319288,37.5639423,126.9306458,37.5647904,80
12528889020,3825309288,126.9311435,37.5647167,126.9306458,37.5647904,14
3825309261,3825309289,126.9319832,37.5645526,126.9314709,37.5647511,12
12528889020,3825309289,126.9311435,37.5647167,126.9314709,37.5647511,9
12528799112,3825309289,126.9315166,37.5648864,126.9314709,37.5647511,8
3825309288,3825309290,126.9306458,37.5647904,126.9304965,37.564801,3
3825309325,3825309290,126.9308727,37.5652706,126.9304965,37.564801,18
2147528623,3825309290,126.9297033,37.5646791,126.9304965,37.564801,59
3825309324,3825309300,126.926077,37.56527,126.9264603,37.565025,136
3825309483,3825309300,126.9272166,37.5656352,126.9264603,37.565025,29
3825309277,3825309300,126.9269712,37.5646558,126.9264603,37.565025,12
3825309300,3825309324,126.9264603,37.565025,126.926077,37.56527,9
3825309524,3825309324,126.9267829,37.5658427,126.926077,37.56527,30
3825309346,3825309324,126.9257049,37.5654263,126.926077,37.56527,122
12533392355,3825309325,126.9304947,37.5654886,126.9308727,37.5652706,79
12528889022,3825309325,126.9310698,37.5652486,126.9308727,37.5652706,6
3825309290,3825309325,126.9304965,37.564801,126.9308727,37.5652706,19
4589934470,3825309331,126.9314958,37.5652428,126.9324815,37.5653537,116
3825309501,3825309331,126.9321049,37.5657652,126.9324815,37.5653537,17
3785057913,3825309331,126.9326685,37.565238,126.9324815,37.5653537,7
3825309520,3825309337,126.9336386,37.5658471,126.9335399,37.5654215,30
3825309520,3825309337,126.9336386,37.5658471,126.9335399,37.5654215,30
3785057913,3825309337,126.9326685,37.565238,126.9335399,37.5654215,182
3825309277,3825309343,126.9269712,37.5646558,126.9277621,37.5653159,129
4589998394,3825309343,126.9287506,37.5660738,126.9277621,37.5653159,21
3825309224,3825309343,126.927644,37.5641316,126.9277621,37.5653159,42
3825309483,3825309343,126.9272166,37.5656352,126.9277621,37.5653159,64
3825309464,3825309346,126.9255117,37.5655196,126.9257049,37.5654263,112
3825309524,3825309346,126.9267829,37.5658427,126.9257049,37.5654263,37
3825309324,3825309346,126.926077,37.56527,126.9257049,37.5654263,7
3825309346,3825309464,126.9257049,37.5654263,126.9255117,37.5655196,5
3825309499,3825309464,126.9250525,37.5657143,126.9255117,37.5655196,8
3825309523,3825309464,126.9255615,37.5658318,126.9255117,37.5655196,2
3825309485,3825309467,126.931105,37.5656659,126.9311954,37.5655536,0
3825309473,3825309467,126.9309164,37.5655921,126.9311954,37.5655536,76
3825309489,3825309467,126.9314409,37.5656831,126.9311954,37.5655536,0
4589934470,3825309467,126.9314958,37.5652428,126.9311954,37.5655536,92
12533392355,3825309468,126.9304947,37.5654886,126.9304238,37.5655295,68
3825309587,3825309468,126.9311243,37.5663938,126.9304238,37.5655295,28
2330771304,3825309468,126.929903,37.5655644,126.9304238,37.5655295,53
3825309467,3825309473,126.9311954,37.5655536,126.9309164,37.5655921,10
3825309300,3825309483,126.9264603,37.565025,126.9272166,37.5656352,25
3825309524,3825309483,126.9267829,37.5658427,126.9272166,37.5656352,16
3825309343,3825309483,126.9277621,37.5653159,126.9272166,37.5656352,58
3825309467,3825309485,126.9311954,37.5655536,126.931105,37.5656659,82
3825309530,3825309489,126.9319366,37.5659027,126.9314409,37.5656831,14
3825309467,3825309489,126.9311954,37.5655536,126.9314409,37.5656831,82
3825309527,3825309489,126.9313031,37.5658814,126.9314409,37.5656831,0
3825309464,3825309499,126.9255117,37.5655196,126.9250525,37.5657143,15
3825309523,3825309499,126.9255615,37.5658318,126.9250525,37.5657143,11
3825309538,3825309499,126.92429,37.5659673,126.9250525,37.5657143,13
3825309530,3825309501,126.9319366,37.5659027,126.9321049,37.5657652,30
3825309570,3825309501,126.9332474,37.5662416,126.9321049,37.5657652,25
3825309537,3825309520,126.9335809,37.5659773,126.9336386,37.5658471,58
3825309331,3825309501,126.9324815,37.5653537,126.9321049,37.5657652,22
3825309337,3825309520,126.9335399,37.5654215,126.9336386,37.5658471,234
3825309337,3825309520,126.9335399,37.5654215,126.9336386,37.5658471,234
3825309499,3825309523,126.9250525,37.5657143,126.9255615,37.5658318,82
11944763965,3825309523,126.9255967,37.56624,126.9255615,37.5658318,577
3825309464,3825309523,126.9255117,37.5655196,126.9255615,37.5658318,97
3825309324,3825309524,126.926077,37.56527,126.9267829,37.5658427,156
3825309557,3825309527,126.931624,37.5661486,126.9313031,37.5658814,102
3825309346,3825309524,126.9257049,37.5654263,126.9267829,37.5658427,149
3825309483,3825309524,126.9272166,37.5656352,126.9267829,37.5658427,64
3825309532,3825309527,126.9312342,37.5659171,126.9313031,37.5658814,0
3825309501,3825309530,126.9321049,37.5657652,126.9319366,37.5659027,7
3825309489,3825309527,126.9314409,37.5656831,126.9313031,37.5658814,0
3785057923,3825309530,126.9316855,37.5661267,126.9319366,37.5659027,89
3825309489,3825309530,126.9314409,37.5656831,126.9319366,37.5659027,11
3825309520,3825309537,126.9336386,37.5658471,126.9335809,37.5659773,60
3825309527,3825309532,126.9313031,37.5658814,126.9312342,37.5659171,0
3825309499,3825309538,126.9250525,37.5657143,126.92429,37.5659673,24
3825309586,3825309538,126.9237449,37.566367,126.92429,37.5659673,521
3825309584,3825309538,126.9243422,37.5663115,126.92429,37.5659673,529
3825309609,3825309553,126.9307273,37.5665842,126.9303509,37.5661012,115
3825309611,3825309553,126.9294528,37.5665949,126.9303509,37.5661012,348
